Hours since 00:00 Jan 1,Hourly Data: System power generated (kW)
4581.5,-607.2
4582.5,-607.2
4583.5,-607.2
4584.5,-607.2
4585.5,-607.2
4586.5,-607.2
4587.5,-607.2
4588.5,-607.2
4589.5,-607.2
4590.5,-607.2
4591.5,-2088.06
4592.5,-2703.59
4593.5,-3812.79
4594.5,65955.6
4595.5,107763
4596.5,106903
4597.5,104474
4598.5,102191
4599.5,107280
4600.5,107193
4601.5,107955
4602.5,109065
4603.5,109200
4604.5,110184
4605.5,110788
4606.5,79048.5
4607.5,-607.2
4608.5,-607.2
4609.5,-607.2
4610.5,-607.2
4611.5,-607.2
4612.5,-607.2
4613.5,-607.2
4614.5,-607.2
4615.5,-607.2
4616.5,-607.2
4617.5,-607.2
4618.5,-607.2
4619.5,-4538.36
4620.5,103441
4621.5,106745
4622.5,106539
4623.5,106729
4624.5,107265
4625.5,108327
4626.5,109684
4627.5,110359
4628.5,112647
4629.5,113235
4630.5,113263
4631.5,113146
4632.5,74133.8
4633.5,-607.2
4634.5,-607.2
4635.5,-607.2
4636.5,-607.2
4637.5,-607.2
4638.5,-607.2
4639.5,-2847.69
4640.5,33265
4641.5,109347
4642.5,107943
4643.5,106700
4644.5,105813
4645.5,105249
4646.5,105201
4647.5,105428
4648.5,106061
4649.5,107123
4650.5,108510
4651.5,110083
4652.5,113132
4653.5,113813
4654.5,113822
4655.5,113805
4656.5,113926
4657.5,114176
4658.5,114247
4659.5,103585
4660.5,-607.2
4661.5,-607.2
4662.5,-607.2
4663.5,-2516.83
4664.5,19635
4665.5,108216
4666.5,106507
4667.5,105112
4668.5,104166
4669.5,103552
4670.5,103329
4671.5,103640
4672.5,104262
4673.5,105390
4674.5,106845
4675.5,111266
4676.5,112924
4677.5,113485
4678.5,113727
4679.5,113936
4680.5,114023
4681.5,114072
4682.5,104038
4683.5,-607.2
4684.5,-607.2
4685.5,-607.2
4686.5,-607.2
4687.5,-3143.62
4688.5,41739.5
4689.5,108253
4690.5,106393
4691.5,104755
4692.5,103480
4693.5,102861
4694.5,102880
4695.5,103283
4696.5,104116
4697.5,105469
4698.5,107133
4699.5,109068
4700.5,112637
4701.5,113421
4702.5,113598
4703.5,113850
4704.5,114030
4705.5,114189
4706.5,114304
4707.5,114331
4708.5,114205
4709.5,55443.6
4710.5,-607.2
4711.5,-2272.41
4712.5,240.819
4713.5,111095
4714.5,110265
4715.5,110120
4716.5,109736
4717.5,36061.7
4718.5,-2844.13
4719.5,-1756.82
4720.5,-607.2
4721.5,-607.2
4722.5,-607.2
4723.5,-1788.99
4724.5,-835.968
4725.5,-607.2
4726.5,-607.2
4727.5,-607.2
4728.5,-607.2
4729.5,-607.2
4730.5,-607.2
4731.5,-607.2
4732.5,-607.2
4733.5,-607.2
4734.5,-607.2
4735.5,-607.2
4736.5,-1789.48
4737.5,-2378.58
4738.5,15106.1
4739.5,109385
4740.5,109037
4741.5,108861
4742.5,6984.96
4743.5,-1461.36
4744.5,-835.968
4745.5,-3754.48
4746.5,20314.9
4747.5,54409.5
4748.5,-835.968
4749.5,-607.2
4750.5,-607.2
4751.5,-607.2
4752.5,-607.2
4753.5,-607.2
4754.5,-607.2
4755.5,-607.2
4756.5,-607.2
4757.5,-607.2
4758.5,-607.2
4759.5,-2144.27
4760.5,520.31
4761.5,108747
4762.5,106908
4763.5,105384
4764.5,104245
4765.5,103502
4766.5,103255
4767.5,103485
4768.5,104127
4769.5,105184
4770.5,106618
4771.5,108577
4772.5,111298
4773.5,112263
4774.5,112553
4775.5,112754
4776.5,112801
4777.5,112780
4778.5,112700
4779.5,112536
4780.5,14830.1
4781.5,-607.2
4782.5,-607.2
4783.5,-607.2
4784.5,-1928.71
4785.5,-3463.48
4786.5,69834.9
4787.5,106122
4788.5,104690
4789.5,103980
4790.5,105809
4791.5,105502
4792.5,105474
4793.5,107099
4794.5,76763.4
4795.5,-607.2
4796.5,-607.2
4797.5,-607.2
4798.5,-607.2
4799.5,-607.2
4800.5,-607.2
4801.5,-607.2
4802.5,-607.2
4803.5,-607.2
4804.5,-607.2
4805.5,-607.2
4806.5,-607.2
4807.5,-607.2
4808.5,-607.2
4809.5,-607.2
4810.5,-607.2
4811.5,-607.2
4812.5,-607.2
4813.5,-607.2
4814.5,-607.2
4815.5,-607.2
4816.5,-607.2
4817.5,-607.2
4818.5,-2503.65
4819.5,-1615.82
4820.5,-835.968
4821.5,-607.2
4822.5,-607.2
4823.5,-607.2
4824.5,-607.2
4825.5,-607.2
4826.5,-607.2
4827.5,-607.2
4828.5,-607.2
4829.5,-607.2
4830.5,-607.2
4831.5,-607.2
4832.5,-3210.46
4833.5,43550.2
4834.5,109760
4835.5,108495
4836.5,107483
4837.5,106799
4838.5,106577
4839.5,106866
4840.5,107488
4841.5,108463
4842.5,109579
4843.5,110111
4844.5,112056
4845.5,112581
4846.5,112655
4847.5,112676
4848.5,112651
4849.5,112642
4850.5,-607.2
4851.5,-607.2
4852.5,-607.2
4853.5,-607.2
4854.5,-607.2
4855.5,-2214.82
4856.5,7487.47
4857.5,109318
4858.5,107789
4859.5,106446
4860.5,105378
4861.5,104618
4862.5,104418
4863.5,105049
4864.5,106161
4865.5,106860
4866.5,108470
4867.5,111772
4868.5,112880
4869.5,113267
4870.5,113447
4871.5,113574
4872.5,113571
4873.5,113526
4874.5,46821.7
4875.5,-607.2
4876.5,-607.2
4877.5,-607.2
4878.5,-607.2
4879.5,-607.2
4880.5,-607.2
4881.5,-607.2
4882.5,-607.2
4883.5,-607.2
4884.5,-607.2
4885.5,-2609.84
4886.5,-3696.64
4887.5,106076
4888.5,109607
4889.5,109965
4890.5,110900
4891.5,111363
4892.5,9921.11
4893.5,-607.2
4894.5,-607.2
4895.5,-607.2
4896.5,-607.2
4897.5,-607.2
4898.5,-607.2
4899.5,-607.2
4900.5,-607.2
4901.5,-607.2
4902.5,-607.2
4903.5,-607.2
4904.5,-2910.37
4905.5,947.171
4906.5,-835.968
4907.5,-607.2
4908.5,-3149.55
4909.5,41598.5
4910.5,107858
4911.5,107966
4912.5,108373
4913.5,109098
4914.5,109005
4915.5,109450
4916.5,25922.2
4917.5,-607.2
4918.5,-607.2
4919.5,-607.2
4920.5,-607.2
4921.5,-607.2
4922.5,-607.2
4923.5,-607.2
4924.5,-607.2
4925.5,-607.2
4926.5,-607.2
4927.5,-607.2
4928.5,-3829.31
4929.5,67900.5
4930.5,109100
4931.5,107868
4932.5,106850
4933.5,106237
4934.5,105921
4935.5,106126
4936.5,106648
4937.5,107675
4938.5,108893
4939.5,110316
4940.5,112841
4941.5,113329
4942.5,113327
4943.5,113346
4944.5,113392
4945.5,113427
4946.5,66813.7
4947.5,-607.2
4948.5,-607.2
4949.5,-607.2
4950.5,-607.2
4951.5,-2437.48
4952.5,20756.3
4953.5,108690
4954.5,107026
4955.5,105472
4956.5,104271
4957.5,103501
4958.5,103209
4959.5,103435
4960.5,104173
4961.5,105389
4962.5,106940
4963.5,109184
4964.5,112642
4965.5,113373
4966.5,113724
4967.5,113994
4968.5,114128
4969.5,114181
4970.5,114201
4971.5,114217
4972.5,114121
4973.5,21388.9
4974.5,-607.2
4975.5,-2507.02
4976.5,22951.5
4977.5,107448
4978.5,105613
4979.5,104151
4980.5,103056
4981.5,102315
4982.5,102191
4983.5,102568
4984.5,103200
4985.5,104478
4986.5,106102
4987.5,108281
4988.5,111783
4989.5,112705
4990.5,113421
4991.5,113910
4992.5,114109
4993.5,114180
4994.5,114183
4995.5,114111
4996.5,113902
4997.5,-607.2
4998.5,-607.2
4999.5,-2432.16
5000.5,20624.3
5001.5,106922
5002.5,104920
5003.5,103273
5004.5,102128
5005.5,101299
5006.5,100915
5007.5,101300
5008.5,102083
5009.5,103515
5010.5,105147
5011.5,107854
5012.5,111947
5013.5,113010
5014.5,113468
5015.5,113757
5016.5,113909
5017.5,113797
5018.5,113670
5019.5,113692
5020.5,113726
5021.5,37081.6
5022.5,-607.2
5023.5,-607.2
5024.5,-4035.92
5025.5,80746.1
5026.5,108387
5027.5,105690
5028.5,103528
5029.5,106397
5030.5,102851
5031.5,-835.968
5032.5,-2267
5033.5,-835.968
5034.5,-607.2
5035.5,-607.2
5036.5,-607.2
5037.5,-607.2
5038.5,-607.2
5039.5,-607.2
5040.5,-607.2
5041.5,-607.2
5042.5,-607.2
5043.5,-607.2
5044.5,-607.2
5045.5,-607.2
5046.5,-607.2
5047.5,-1847.14
5048.5,-3865.96
5049.5,95618.9
5050.5,105258
5051.5,102304
5052.5,100588
5053.5,99520.8
5054.5,99127.4
5055.5,99223.7
5056.5,99842.2
5057.5,101092
5058.5,102772
5059.5,105249
5060.5,109180
5061.5,110307
5062.5,110901
5063.5,111397
5064.5,111674
5065.5,111861
5066.5,95261.4
5067.5,-607.2
5068.5,-607.2
5069.5,-607.2
5070.5,-607.2
5071.5,-607.2
5072.5,-2974.87
5073.5,18476.8
5074.5,107019
5075.5,104933
5076.5,102991
5077.5,101326
5078.5,100421
5079.5,100433
5080.5,101193
5081.5,102631
5082.5,104103
5083.5,107234
5084.5,108694
5085.5,109558
5086.5,69710.1
5087.5,-607.2
5088.5,-607.2
5089.5,-607.2
5090.5,-607.2
5091.5,-607.2
5092.5,-607.2
5093.5,-607.2
5094.5,-607.2
5095.5,-607.2
5096.5,-607.2
5097.5,-607.2
5098.5,-607.2
5099.5,-607.2
5100.5,-607.2
5101.5,-6302.46
5102.5,105247
5103.5,105570
5104.5,106209
5105.5,107203
5106.5,108476
5107.5,110884
5108.5,112144
5109.5,97442.6
5110.5,-607.2
5111.5,-607.2
5112.5,-607.2
5113.5,-607.2
5114.5,-607.2
5115.5,-607.2
5116.5,-607.2
5117.5,-607.2
5118.5,-607.2
5119.5,-607.2
5120.5,-4379.29
5121.5,99529.8
5122.5,106736
5123.5,105038
5124.5,103967
5125.5,103272
5126.5,103451
5127.5,103793
5128.5,104508
5129.5,105770
5130.5,107240
5131.5,109628
5132.5,113045
5133.5,113756
5134.5,113941
5135.5,114090
5136.5,114257
5137.5,114300
5138.5,114265
5139.5,114200
5140.5,101338
5141.5,-607.2
5142.5,-607.2
5143.5,-607.2
5144.5,-4541.34
5145.5,103525
5146.5,105454
5147.5,103869
5148.5,108706
5149.5,101665
5150.5,102494
5151.5,102914
5152.5,103795
5153.5,105151
5154.5,106845
5155.5,109395
5156.5,112828
5157.5,113343
5158.5,113607
5159.5,113867
5160.5,113942
5161.5,56207.3
5162.5,-607.2
5163.5,-607.2
5164.5,-607.2
5165.5,-607.2
5166.5,-607.2
5167.5,-607.2
5168.5,-3981.45
5169.5,76860.7
5170.5,106394
5171.5,104587
5172.5,103338
5173.5,102749
5174.5,102527
5175.5,102844
5176.5,103648
5177.5,104906
5178.5,108994
5179.5,110921
5180.5,112471
5181.5,113150
5182.5,113573
5183.5,113711
5184.5,95879.9
5185.5,-607.2
5186.5,-607.2
5187.5,-607.2
5188.5,-607.2
5189.5,-607.2
5190.5,-607.2
5191.5,-607.2
5192.5,-2006.57
5193.5,-3342.95
5194.5,63144
5195.5,107723
5196.5,106464
5197.5,105805
5198.5,105681
5199.5,106004
5200.5,106674
5201.5,107794
5202.5,109024
5203.5,111661
5204.5,112522
5205.5,112895
5206.5,113123
5207.5,34986.9
5208.5,-607.2
5209.5,-607.2
5210.5,-607.2
5211.5,-607.2
5212.5,-607.2
5213.5,-607.2
5214.5,-607.2
5215.5,-607.2
5216.5,-3736.99
5217.5,60941.7
5218.5,109210
5219.5,107868
5220.5,106853
5221.5,110633
5222.5,104435
5223.5,105819
5224.5,106584
5225.5,107765
5226.5,109201
5227.5,112694
5228.5,113581
5229.5,113737
5230.5,113745
5231.5,58041.5
5232.5,-607.2
5233.5,-607.2
5234.5,-607.2
5235.5,-607.2
5236.5,-607.2
5237.5,-607.2
5238.5,-607.2
5239.5,-607.2
5240.5,-607.2
5241.5,-1945.87
5242.5,18179.6
5243.5,26044.7
5244.5,-6525.9
5245.5,38133.8
5246.5,-607.2
5247.5,-6105.87
5248.5,106702
5249.5,107872
5250.5,108794
5251.5,95405.6
5252.5,-607.2
5253.5,-607.2
5254.5,-607.2
5255.5,-607.2
5256.5,-607.2
5257.5,-607.2
5258.5,-607.2
5259.5,-607.2
5260.5,-607.2
5261.5,-607.2
5262.5,-607.2
5263.5,-607.2
5264.5,-3836.75
5265.5,67395.8
5266.5,107038
5267.5,105536
5268.5,104413
5269.5,103669
5270.5,103489
5271.5,103798
5272.5,104547
5273.5,105674
5274.5,107156
5275.5,111100
5276.5,112740
5277.5,113206
5278.5,113361
5279.5,113337
5280.5,113368
5281.5,106995
5282.5,-607.2
5283.5,-607.2
5284.5,-607.2
5285.5,-607.2
5286.5,-607.2
5287.5,-607.2
5288.5,-607.2
5289.5,-607.2
5290.5,-607.2
5291.5,-607.2
5292.5,-607.2
5293.5,-607.2
5294.5,-607.2
5295.5,-607.2
5296.5,-607.2
5297.5,-4584.46
5298.5,-845.137
5299.5,-2228.33
5300.5,-835.968
5301.5,-607.2
5302.5,-607.2
5303.5,-607.2
5304.5,-607.2
5305.5,-607.2
5306.5,-607.2
5307.5,-607.2
5308.5,-607.2
5309.5,-607.2
5310.5,-607.2
5311.5,-607.2
5312.5,-607.2
5313.5,-4096.74
5314.5,-835.968
5315.5,-5458.67
5316.5,107719
5317.5,107072
5318.5,106604
5319.5,106637
5320.5,107089
5321.5,108113
5322.5,109297
5323.5,110738
5324.5,111503
5325.5,111627
5326.5,111730
5327.5,35348.2
5328.5,-607.2
5329.5,-607.2
5330.5,-607.2
5331.5,-607.2
5332.5,-607.2
5333.5,-607.2
5334.5,-607.2
5335.5,-607.2
5336.5,-3913.69
5337.5,72942.6
5338.5,107452
5339.5,105569
5340.5,104131
5341.5,103155
5342.5,103318
5343.5,103603
5344.5,104374
5345.5,105648
5346.5,107300
5347.5,111338
5348.5,112881
5349.5,113380
5350.5,113602
5351.5,113637
5352.5,113499
5353.5,113358
5354.5,57836.5
5355.5,-607.2
5356.5,-607.2
5357.5,-607.2
5358.5,-607.2
5359.5,-607.2
5360.5,-607.2
5361.5,-607.2
5362.5,-607.2
5363.5,-607.2
5364.5,-607.2
5365.5,-607.2
5366.5,-5671.51
5367.5,105457
5368.5,80870.9
5369.5,-607.2
5370.5,-607.2
5371.5,-607.2
5372.5,-607.2
5373.5,-607.2
5374.5,-607.2
5375.5,-607.2
5376.5,-607.2
5377.5,-607.2
5378.5,-607.2
5379.5,-607.2
5380.5,-607.2
5381.5,-607.2
5382.5,-607.2
5383.5,-607.2
5384.5,-3549.97
5385.5,-835.968
5386.5,-5129.41
5387.5,107754
5388.5,106513
5389.5,106951
5390.5,42004
5391.5,-6112.4
5392.5,29257.8
5393.5,-607.2
5394.5,-607.2
5395.5,-607.2
5396.5,-607.2
5397.5,-607.2
5398.5,-607.2
5399.5,-607.2
5400.5,-607.2
5401.5,-607.2
5402.5,-607.2
5403.5,-607.2
5404.5,-607.2
5405.5,-607.2
5406.5,-607.2
5407.5,-607.2
5408.5,-607.2
5409.5,-607.2
5410.5,-607.2
5411.5,-607.2
5412.5,-607.2
5413.5,-607.2
5414.5,-607.2
5415.5,-4493.48
5416.5,-835.968
5417.5,-3913.03
5418.5,-835.968
5419.5,-607.2
5420.5,-607.2
5421.5,-607.2
5422.5,-607.2
5423.5,-607.2
5424.5,-607.2
5425.5,-607.2
5426.5,-607.2
5427.5,-607.2
5428.5,-607.2
5429.5,-607.2
5430.5,-607.2
5431.5,-607.2
5432.5,-607.2
5433.5,-607.2
5434.5,-607.2
5435.5,-607.2
5436.5,-607.2
5437.5,-607.2
5438.5,-607.2
5439.5,-607.2
5440.5,-607.2
5441.5,-607.2
5442.5,-607.2
5443.5,-607.2
5444.5,-607.2
5445.5,-607.2
5446.5,-607.2
5447.5,-607.2
5448.5,-607.2
5449.5,-607.2
5450.5,-607.2
5451.5,-607.2
5452.5,-607.2
5453.5,-607.2
5454.5,-607.2
5455.5,-607.2
5456.5,-607.2
5457.5,-4305.1
5458.5,-835.968
5459.5,-607.2
5460.5,-607.2
5461.5,-1707.82
5462.5,-835.968
5463.5,-607.2
5464.5,-607.2
5465.5,-4855.5
5466.5,7131.38
5467.5,-607.2
5468.5,-607.2
5469.5,-607.2
5470.5,-607.2
5471.5,-607.2
5472.5,-607.2
5473.5,-607.2
5474.5,-607.2
5475.5,-607.2
5476.5,-607.2
5477.5,-607.2
5478.5,-607.2
5479.5,-607.2
5480.5,-607.2
5481.5,-607.2
5482.5,-607.2
5483.5,-607.2
5484.5,-607.2
5485.5,-607.2
5486.5,-6540.47
5487.5,107916
5488.5,108779
5489.5,109921
5490.5,110367
5491.5,105625
5492.5,105979
5493.5,4064.09
5494.5,-607.2
5495.5,-607.2
5496.5,-607.2
5497.5,-607.2
5498.5,-607.2
5499.5,-607.2
5500.5,-607.2
5501.5,-607.2
5502.5,-607.2
5503.5,-607.2
5504.5,-607.2
5505.5,-2014.68
5506.5,-835.968
5507.5,-607.2
5508.5,-607.2
5509.5,-607.2
5510.5,-607.2
5511.5,-607.2
5512.5,-607.2
5513.5,-607.2
5514.5,-607.2
5515.5,-607.2
5516.5,-607.2
5517.5,-607.2
5518.5,-607.2
5519.5,-607.2
5520.5,-607.2
5521.5,-607.2
5522.5,-607.2
5523.5,-607.2
5524.5,-607.2
5525.5,-607.2
5526.5,-607.2
5527.5,-607.2
5528.5,-607.2
5529.5,-4076.78
5530.5,85460.6
5531.5,109677
5532.5,108840
5533.5,108250
5534.5,107285
5535.5,107378
5536.5,107933
5537.5,108901
5538.5,110110
5539.5,110305
5540.5,111054
5541.5,111210
5542.5,111341
5543.5,75226
5544.5,-607.2
5545.5,-607.2
5546.5,-607.2
5547.5,-607.2
5548.5,-607.2
5549.5,-607.2
5550.5,-607.2
5551.5,-607.2
5552.5,-3889.15
5553.5,72387.8
5554.5,108942
5555.5,107473
5556.5,106419
5557.5,105690
5558.5,105607
5559.5,105724
5560.5,106380
5561.5,107655
5562.5,109294
5563.5,112941
5564.5,113830
5565.5,113992
5566.5,114099
5567.5,114038
5568.5,113781
5569.5,113811
5570.5,113786
5571.5,-607.2
5572.5,-607.2
5573.5,-607.2
5574.5,-607.2
5575.5,-607.2
5576.5,-3649.9
5577.5,-835.968
5578.5,-2130.01
5579.5,-835.968
5580.5,-607.2
5581.5,-607.2
5582.5,-607.2
5583.5,-607.2
5584.5,-607.2
5585.5,-607.2
5586.5,-607.2
5587.5,-607.2
5588.5,-607.2
5589.5,-607.2
5590.5,-607.2
5591.5,-607.2
5592.5,-607.2
5593.5,-607.2
5594.5,-607.2
5595.5,-607.2
5596.5,-607.2
5597.5,-607.2
5598.5,-607.2
5599.5,-607.2
5600.5,-607.2
5601.5,-607.2
5602.5,-607.2
5603.5,-607.2
5604.5,-1835.37
5605.5,-835.968
5606.5,-607.2
5607.5,-607.2
5608.5,-5419.79
5609.5,19075.7
5610.5,-607.2
5611.5,-607.2
5612.5,-607.2
5613.5,-607.2
5614.5,-607.2
5615.5,-607.2
5616.5,-607.2
5617.5,-607.2
5618.5,-607.2
5619.5,-607.2
5620.5,-607.2
5621.5,-607.2
5622.5,-607.2
5623.5,-607.2
5624.5,-607.2
5625.5,-607.2
5626.5,-607.2
5627.5,-607.2
5628.5,-6740.28
5629.5,34807.8
5630.5,-6854.5
5631.5,105838
5632.5,106616
5633.5,107722
5634.5,109274
5635.5,110026
5636.5,110951
5637.5,45226.5
5638.5,-607.2
5639.5,-607.2
5640.5,-607.2
5641.5,-607.2
5642.5,-607.2
5643.5,-607.2
5644.5,-607.2
5645.5,-607.2
5646.5,-607.2
5647.5,-607.2
5648.5,-3960.37
5649.5,76420.3
5650.5,107236
5651.5,107315
5652.5,-2490.37
5653.5,103758
5654.5,103961
5655.5,104309
5656.5,105116
5657.5,106408
5658.5,108057
5659.5,111785
5660.5,113110
5661.5,113495
5662.5,113609
5663.5,57628.6
5664.5,-607.2
5665.5,-607.2
5666.5,-607.2
5667.5,-607.2
5668.5,-607.2
5669.5,-607.2
5670.5,-607.2
5671.5,-607.2
5672.5,-3899.56
5673.5,72325.2
5674.5,107158
5675.5,105184
5676.5,103964
5677.5,103368
5678.5,107545
5679.5,102813
5680.5,107862
5681.5,104875
5682.5,107479
5683.5,110647
5684.5,17971.6
5685.5,-607.2
5686.5,-607.2
5687.5,-607.2
5688.5,-607.2
5689.5,-607.2
5690.5,-607.2
5691.5,-607.2
5692.5,-607.2
5693.5,-607.2
5694.5,-607.2
5695.5,-607.2
5696.5,-607.2
5697.5,-607.2
5698.5,-607.2
5699.5,-607.2
5700.5,-607.2
5701.5,-607.2
5702.5,-607.2
5703.5,-607.2
5704.5,-607.2
5705.5,-607.2
5706.5,-3515.62
5707.5,-835.968
5708.5,-607.2
5709.5,-607.2
5710.5,-607.2
5711.5,-607.2
5712.5,-607.2
5713.5,-607.2
5714.5,-607.2
5715.5,-607.2
5716.5,-607.2
5717.5,-607.2
5718.5,-607.2
5719.5,-607.2
5720.5,-2644.09
5721.5,13308.2
5722.5,111214
5723.5,110485
5724.5,109946
5725.5,109560
5726.5,110237
5727.5,110249
5728.5,110503
5729.5,111032
5730.5,110381
5731.5,110696
5732.5,111108
5733.5,43274.4
5734.5,-607.2
5735.5,-607.2
5736.5,-607.2
5737.5,-607.2
5738.5,-607.2
5739.5,-607.2
5740.5,-607.2
5741.5,-607.2
5742.5,-607.2
5743.5,-607.2
5744.5,-3795.04
5745.5,65666.4
5746.5,109370
5747.5,108525
5748.5,107558
5749.5,106947
5750.5,106957
5751.5,107283
5752.5,108049
5753.5,109169
5754.5,110635
5755.5,113338
5756.5,113775
5757.5,113761
5758.5,113785
5759.5,113936
5760.5,114066
5761.5,114059
5762.5,64743.6
5763.5,-607.2
5764.5,-607.2
5765.5,-607.2
5766.5,-607.2
5767.5,-607.2
5768.5,-4147.96
5769.5,88392.8
5770.5,107985
5771.5,106473
5772.5,105397
5773.5,104805
5774.5,105506
5775.5,105938
5776.5,106845
5777.5,108224
5778.5,110055
5779.5,113750
5780.5,114418
5781.5,114614
5782.5,114727
5783.5,114722
5784.5,114756
5785.5,114740
5786.5,114691
5787.5,90372.8
5788.5,-607.2
5789.5,-607.2
5790.5,-607.2
5791.5,-607.2
5792.5,-4060.78
5793.5,82861.5
5794.5,108046
5795.5,106687
5796.5,105469
5797.5,104660
5798.5,104429
5799.5,104977
5800.5,106121
5801.5,107906
5802.5,110010
5803.5,113512
5804.5,114118
5805.5,114261
5806.5,114403
5807.5,114568
5808.5,114676
5809.5,114680
5810.5,114615
5811.5,71098.5
5812.5,-607.2
5813.5,-607.2
5814.5,-607.2
5815.5,-607.2
5816.5,-3476.82
5817.5,-1071.81
5818.5,-5293
5819.5,108017
5820.5,107107
5821.5,106823
5822.5,106096
5823.5,111075
5824.5,106834
5825.5,108908
5826.5,110356
5827.5,113227
5828.5,113752
5829.5,80355
5830.5,-607.2
5831.5,-607.2
5832.5,-607.2
5833.5,-607.2
5834.5,-607.2
5835.5,-607.2
5836.5,-607.2
5837.5,-607.2
5838.5,-607.2
5839.5,-607.2
5840.5,-607.2
5841.5,-1936
5842.5,-1841.87
5843.5,33871.1
5844.5,31534.5
5845.5,-607.2
5846.5,-607.2
5847.5,-607.2
5848.5,-1935.94
5849.5,-1987.71
5850.5,-835.968
5851.5,-607.2
5852.5,-607.2
5853.5,-607.2
5854.5,-607.2
5855.5,-607.2
5856.5,-607.2
5857.5,-607.2
5858.5,-607.2
5859.5,-607.2
5860.5,-607.2
5861.5,-607.2
5862.5,-607.2
5863.5,-607.2
5864.5,-607.2
5865.5,-1704.36
5866.5,-30.028
5867.5,-835.968
5868.5,-607.2
5869.5,-607.2
5870.5,-607.2
5871.5,-607.2
5872.5,-4987.71
5873.5,111150
5874.5,11639.8
5875.5,-607.2
5876.5,-607.2
5877.5,-607.2
5878.5,-607.2
5879.5,-607.2
5880.5,-607.2
5881.5,-607.2
5882.5,-607.2
5883.5,-607.2
5884.5,-607.2
5885.5,-607.2
5886.5,-607.2
5887.5,-607.2
5888.5,-2201.92
5889.5,-3839.61
5890.5,106809
5891.5,109897
5892.5,109063
5893.5,108508
5894.5,108408
5895.5,108742
5896.5,109485
5897.5,110460
5898.5,110041
5899.5,110984
5900.5,111423
5901.5,111416
5902.5,61613.1
5903.5,-607.2
5904.5,-607.2
5905.5,-607.2
5906.5,-607.2
5907.5,-607.2
5908.5,-607.2
5909.5,-607.2
5910.5,-607.2
5911.5,-607.2
5912.5,-607.2
5913.5,-607.2
5914.5,-607.2
5915.5,-1756.07
5916.5,-835.968
5917.5,-607.2
5918.5,-607.2
5919.5,-607.2
5920.5,-2057.85
5921.5,-2114.63
5922.5,-835.968
5923.5,-607.2
5924.5,-607.2
5925.5,-607.2
5926.5,-607.2
5927.5,-607.2
5928.5,-607.2
5929.5,-607.2
5930.5,-607.2
5931.5,-607.2
5932.5,-607.2
5933.5,-607.2
5934.5,-607.2
5935.5,-607.2
5936.5,-607.2
5937.5,-607.2
5938.5,-607.2
5939.5,-607.2
5940.5,-607.2
5941.5,-607.2
5942.5,-5126.57
5943.5,110048
5944.5,8803.76
5945.5,-607.2
5946.5,-607.2
5947.5,-607.2
5948.5,-607.2
5949.5,-607.2
5950.5,-607.2
5951.5,-607.2
5952.5,-607.2
5953.5,-607.2
5954.5,-607.2
5955.5,-607.2
5956.5,-607.2
5957.5,-607.2
5958.5,-607.2
5959.5,-607.2
5960.5,-607.2
5961.5,-607.2
5962.5,-2184.03
5963.5,-3822.24
5964.5,102403
5965.5,110985
5966.5,109382
5967.5,109615
5968.5,110221
5969.5,111086
5970.5,109277
5971.5,107677
5972.5,41459.6
5973.5,-607.2
5974.5,-607.2
5975.5,-607.2
5976.5,-607.2
5977.5,-607.2
5978.5,-607.2
5979.5,-607.2
5980.5,-607.2
5981.5,-607.2
5982.5,-607.2
5983.5,-607.2
5984.5,-3813.33
5985.5,67198.6
5986.5,109607
5987.5,108883
5988.5,108700
5989.5,108737
5990.5,108709
5991.5,109174
5992.5,109830
5993.5,110628
5994.5,110867
5995.5,112534
5996.5,113072
5997.5,113018
5998.5,112992
5999.5,25282.5
6000.5,-607.2
6001.5,-607.2
6002.5,-607.2
6003.5,-607.2
6004.5,-607.2
6005.5,-607.2
6006.5,-607.2
6007.5,-607.2
6008.5,-3334.4
6009.5,46959.6
6010.5,110167
6011.5,109154
6012.5,108504
6013.5,108509
6014.5,109023
6015.5,109876
6016.5,110830
6017.5,113386
6018.5,113851
6019.5,114055
6020.5,114116
6021.5,105593
6022.5,-607.2
6023.5,-607.2
6024.5,-607.2
6025.5,-607.2
6026.5,-607.2
6027.5,-607.2
6028.5,-607.2
6029.5,-607.2
6030.5,-607.2
6031.5,-607.2
6032.5,-2521.02
6033.5,15945.9
6034.5,111126
6035.5,110077
6036.5,109273
6037.5,108748
6038.5,108448
6039.5,108796
6040.5,109653
6041.5,110730
6042.5,111761
6043.5,114074
6044.5,114497
6045.5,114599
6046.5,114382
6047.5,114367
6048.5,57023.5
6049.5,-607.2
6050.5,-607.2
6051.5,-607.2
6052.5,-607.2
6053.5,-607.2
6054.5,-607.2
6055.5,-607.2
6056.5,-2985.68
6057.5,37096.8
6058.5,111101
6059.5,110138
6060.5,109507
6061.5,109298
6062.5,113098
6063.5,112109
6064.5,100063
6065.5,-1834.07
6066.5,-3647.21
6067.5,-835.968
6068.5,-607.2
6069.5,-607.2
6070.5,-607.2
6071.5,-607.2
6072.5,-607.2
6073.5,-607.2
6074.5,-607.2
6075.5,-607.2
6076.5,-607.2
6077.5,-607.2
6078.5,-607.2
6079.5,-607.2
6080.5,-607.2
6081.5,-1923.48
6082.5,-1982.53
6083.5,37011.1
6084.5,31219.8
6085.5,-6233.32
6086.5,109675
6087.5,110038
6088.5,110622
